"word","mean_percentile","n_sources","sources","mean_raw_concreteness","gloss_english","tier","selected"
"pleno",0.0366538056822168,1,"Soares2017_MinhoWordPool",2.76,"full","extended",FALSE
"sonho",0.0366538056822168,1,"Soares2017_MinhoWordPool",2.76,"dream","extended",FALSE
"democracia",0.035601543318134,1,"Soares2017_MinhoWordPool",2.75,"democracy","extended",FALSE
"estratagema",0.035601543318134,1,"Soares2017_MinhoWordPool",2.75,"ploy","extended",FALSE
"melódico",0.0349000350754121,1,"Soares2017_MinhoWordPool",2.74,"melodious","extended",FALSE
"medo",0.0345520796833862,3,"Marques2005;Marques2007;Soares2017_MinhoWordPool",2.15333333333333,"fear","extended",FALSE
"essência",0.0341985268326903,1,"Soares2017_MinhoWordPool",2.73,"essence","extended",FALSE
"intenção",0.0341985268326903,1,"Soares2017_MinhoWordPool",2.73,"intention","extended",FALSE
"eterno",0.0336723956506489,1,"Soares2017_MinhoWordPool",2.72,"eternal","extended",FALSE
"deus",0.0322693791652052,1,"Soares2017_MinhoWordPool",2.71,"god","extended",FALSE
"erudito",0.0322693791652052,1,"Soares2017_MinhoWordPool",2.71,"scholar","extended",FALSE
"indefeso",0.0322693791652052,1,"Soares2017_MinhoWordPool",2.71,"helpless","extended",FALSE
"insucesso",0.0322693791652052,1,"Soares2017_MinhoWordPool",2.71,"unsucess","extended",FALSE
"mentalidade",0.0322693791652052,1,"Soares2017_MinhoWordPool",2.71,"mentality","extended",FALSE
"oculto",0.0322693791652052,1,"Soares2017_MinhoWordPool",2.71,"hidden","extended",FALSE
"razão",0.0322693791652052,1,"Soares2017_MinhoWordPool",2.71,"reason","extended",FALSE
"autêntico",0.030690985619081,1,"Soares2017_MinhoWordPool",2.7,"authentic","extended",FALSE
"juízo",0.030690985619081,1,"Soares2017_MinhoWordPool",2.7,"judgement","extended",FALSE
"amabilidade",0.0296387232549982,1,"Soares2017_MinhoWordPool",2.69,"kindness","extended",FALSE
"diplomacia",0.0296387232549982,1,"Soares2017_MinhoWordPool",2.69,"diplomacy","extended",FALSE
"equívoco",0.0296387232549982,1,"Soares2017_MinhoWordPool",2.69,"misconception","extended",FALSE
"mediano",0.0296387232549982,1,"Soares2017_MinhoWordPool",2.69,"median","extended",FALSE
